index,id,title,category,question,prediction,references,best_reference,exact_match,contains_match,token_f1,char_f1,context_chars,prompt_tokens
58,78,,SHORT,ಯಾವ ವರ್ಷ ಹೊಸ ಸಂವಿಧಾನವು ಜಾರಿಗೆ ಬಂದಿತು ?,1950.,1950 ರ ಜನವರಿ 26,1950 ರ ಜನವರಿ 26,0,1,0.4,0.5,1660,707
59,80,,SHORT,ಆಣೆ ವ್ಯವಸ್ಥೆಯಲ್ಲಿ ಒಂದು ರೂಪಾಯಿ ಅಂದರೆ ಎಷ್ಟು ಆಣೆಗಳು ಆಗಿತ್ತು?,16 ಆಣೆಗಳು.,16 ಆಣೆ,16 ಆಣೆ,0,1,0.5,0.7692307692307693,895,465
60,81,,SHORT,1969 ರಲ್ಲಿ ಯಾರ  ಜನ್ಮ ಶತಮಾನೋತ್ಸವದ ನೆನಪಿಗಾಗಿ ನೋಟುಗಳನ್ನು ನೀಡಲಾಯಿತು?,ಮಹಾತ್ಮ ಗಾಂಧಿ.,ಮಹಾತ್ಮ ಗಾಂಧಿ,ಮಹಾತ್ಮ ಗಾಂಧಿ,1,1,1.0,1.0,895,476
61,82,,SHORT,ಒಂದು ರೂಪಾಯಿ ಚಿಹ್ನೆಯನ್ನು ಯಾವಾಗ  ಸೇರಿಸಲಾಯಿತು?,1969.,2010,2010,0,0,0.0,0.25,895,463
62,83,,SHORT,ಭಾರತೀಯ ನಾಣ್ಯ ಕಾಯಿದೆ ಯಾವಾಗ ಜಾರಿಗೆ ಬಂತು?,1957.,1957ರ ಏಪ್ರಿಲ್‌ 1,1957ರ ಏಪ್ರಿಲ್‌ 1,0,1,0.0,0.4444444444444445,895,466
63,84,,SHORT,ಚಿಹ್ನೆಯನ್ನು ವಿನ್ಯಾಸ ಮಾಡಿದವರು ಯಾರು?,ಉದಯ ಕುಮಾರ್‌ ಧರ್ಮಲಿಂಗಂ.,ಉದಯ ಕುಮಾರ್‌ ಧರ್ಮಲಿಂಗಂ,ಉದಯ ಕುಮಾರ್‌ ಧರ್ಮಲಿಂಗಂ,1,1,1.0,1.0,895,460
64,85,,SHORT,"ಆಗಸ್ಟ್ 15, 1950 ರ ನಂತರ, ಯಾವ  ಚಿತ್ರವನ್ನು ಬ್ರಿಟಿಷ್ ಆಡಳಿತಗಾರರು ಬ್ಯಾಂಕ್ ನೋಟುಗಳು ಮತ್ತು ನಾಣ್ಯಗಳ ಮೇಲೆ ಬದಲಾಯಿಸಿದರು?",ಅಶೋಕ ಸ್ತಂಭ.,ಅಶೋಕ ಸ್ತಂಭದ ಚಿತ್ರ,ಅಶೋಕ ಸ್ತಂಭದ ಚಿತ್ರ,0,1,0.4,0.7499999999999999,895,493
65,86,,SHORT,ನೆಹರು ಅವರು ಯಾವ ನೆರೆ ರಾಷ್ಟ್ರದೊಂದಿಗೆ ಶಾಂತಿಯುತ ಸಹಬಾಳ್ವೆಯ ಪಂಚ ತತ್ವಗಳನ್ನು ಒಪ್ಪಿ ಸಹಿ ಹಾಕಿದರು?,ಚೀನಾ.,ಎರಡು ದೇಶಗಳ ನಡುವಿನ ಸಂಬಂಧ,ಎರಡು ದೇಶಗಳ ನಡುವಿನ ಸಂಬಂಧ,0,0,0.0,0.08333333333333334,1388,678
66,87,,SHORT,ಯಾವಾಗ ನೆಹರೂ ನೆರೆಯ ಚೀನಾದೊಂದಿಗೆ ಶಾಂತಿಯುತ ಸಹಬಾಳ್ವೆಯ ಐದು ತತ್ವಗಳನ್ನು ಒಪ್ಪಿಕೊಂಡರು?,1954.,1954,1954,1,1,1.0,1.0,1388,676
67,88,,SHORT,ಭಾರತವು ಮಿಲಿಟರಿ ಸಹಾಯವನ್ನು ಏಕೆ ನೀಡುವ ಸ್ಥಿತಿಯಲ್ಲಿರಲಿಲ್ಲ?,ಭಾರತವು ಮಿಲಿಟರಿ ಸಹಾಯವನ್ನು ನೀಡುವ ಸ್ಥಿತಿಯಲ್ಲಿರಲಿಲ್ಲ ಏಕೆಂದರೆ ನೆಹರು ಅವರು 1954 ರ ಒಪ್ಪಂದದಲ್ಲಿ ಚೀನಾದೊಂದಿಗೆ ಶಾಂತಿಯುತ ಸಹಬಾಳ್ವೆಯ ಐದು ತತ್ವಗಳಿಗಾಗಿ ಸಹಿ ಹಾಕಿದರು. ಚೀನಾವು ಭಾರತ,ಚೀನೀಯರು ಅದರ ರಕ್ಷಣೆಯ ಸ್ಥಾನವನ್ನು ಹೊಂದಿದ್ದು,ಚೀನೀಯರು ಅದರ ರಕ್ಷಣೆಯ ಸ್ಥಾನವನ್ನು ಹೊಂದಿದ್ದು,0,0,0.0,0.39080459770114945,1388,663
68,89,,SHORT,ಪಿಆರ್‌ಸಿ (ಚೀನಾ) ಸರ್ಕಾರದ ನಿಯೋಗ ಅಕ್ಸೈ ಚಿನ್ ಮತ್ತು ದಕ್ಷಿಣ ಭಾರತದ ವಿವಾದಿತ ಪ್ರದೇಶಗಳಿಗೆ ಸಂಬಂಧಿಸಿದಂತೆ ವಿವಾದ ಯಾವಾಗ ನಡೆಯಿತು?,1953 ರಿಂದ 1954 ರವರೆಗೆ.,1953 ರಿಂದ ಏಪ್ರಿಲ್ 1954,1953 ರಿಂದ ಏಪ್ರಿಲ್ 1954,0,0,0.75,0.7027027027027027,1388,682
69,90,,SHORT,ಒಪ್ಪಂದದ ರೂಪದ ಔಪಚಾರಿಕ ಕ್ರೋಡೀಕರಣವು 1954 ಯಾವ ದೇಶಗಳ ನಡುವೆ ಒಪ್ಪಂದವಾಗಿತ್ತು?,1954 ರಲ್ಲಿ ಚೀನಾ ಮತ್ತು ಭಾರತ.,ಚೀನಾ ಮತ್ತು ಭಾರತ,ಚೀನಾ ಮತ್ತು ಭಾರತ,0,1,0.7499999999999999,0.7428571428571429,1388,676
70,91,,SHORT,ಭಾರತದಲ್ಲಿ ಪಂಚ ಶೀಲ್ ಎಂದು ಯಾವುದನ್ನು ಗುರುತಿಸಲಾಯಿತು?,ಪಂಚ ಶೀಲಗಳು (The Panch Shilas).,"ಸಂಸ್ಕೃತ ಪದಗಳು, ಪಂಚ: ಐದು, ಶೀಲ: ಸದ್ಗುಣಗಳ ನೀತಿ","ಸಂಸ್ಕೃತ ಪದಗಳು, ಪಂಚ: ಐದು, ಶೀಲ: ಸದ್ಗುಣಗಳ ನೀತಿ",0,0,0.16666666666666666,0.32142857142857145,1388,661
71,92,,SHORT,"1957 ರ ಹೊತ್ತಿಗೆ, ಚೀನೀ ಪ್ರಧಾನಿ ಯಾರಗಿದ್ದರು?",ಝೌ ಎನ್ ಲೈ.,ಝೌ ಎನ್ ಲೈ,ಝೌ ಎನ್ ಲೈ,1,1,1.0,1.0,1388,663
72,94,,SHORT,ಯಾರು ಭಾರತವು ವಿಶ್ವದ ಎರಡನೇ ರಾಜಧಾನಿಯಾಗಬೇಕೆಂದು ಬಯಸಿದ್ದರು?,ಡಾ. ಬಿ.ಆರ್‌. ಅಂಬೇಡ್‌ಕರ್.,ಡಾ.ಅಂಬೇಡ್ಕರ್,ಡಾ.ಅಂಬೇಡ್ಕರ್,0,0,0.3333333333333333,0.7586206896551725,1155,530
73,95,,SHORT,"ಹೈದೆರಾಬಾದ್ ನಗರದಲ್ಲಿ ಐಟಿ ಕ್ಷೇತ್ರದಲ್ಲಿನ ಬೆಳವಣಿಗೆ ಮತ್ತು  ಅಂತಾರಾಷ್ಟ್ರೀಯ ವಿಮಾನ ನಿಲ್ದಾಣದ ಪರಿಣಾಮವಾಗಿ ಯಾವ 
ಕ್ಷೇತ್ರದ ಮೇಲೆ ಗಂಭೀರ ಪರಿಣಾಮ ಬೀರಿತು?",ರಿಯಲ್ ಎಸ್ಟೇಟ್‌ (Real Estate),ಜಾಗತಿಕ ಆರ್ಥಿಕ ಕುಸಿತವು,ಜಾಗತಿಕ ಆರ್ಥಿಕ ಕುಸಿತವು,0,0,0.0,0.1904761904761905,1155,567
74,96,,SHORT,ಸಂಸತ್ತನ್ನು ಯಾರಿಂದ ಸುಲಭವಾಗಿ ನಿರ್ಮಿಸಬಹುದು?,ಭಾರತ ಸರ್ಕಾರ.,ಭಾರತ ಸರ್ಕಾರ,ಭಾರತ ಸರ್ಕಾರ,1,1,1.0,1.0,1155,527
75,97,,SHORT,1956ರಲ್ಲಿ ಭಾರತದಲ್ಲಿ ಯಾವ ಆಧಾರದ ಮೇಲೆ ರಾಜ್ಯಗಳನ್ನು ಗುರುತಿಸಲಾಯಿತು?,ಭಾಷಾವಾರು ಆಧಾರದ ಮೇಲೆ.,ಭಾಷಾವಾರು,ಭಾಷಾವಾರು,0,1,0.5,0.6399999999999999,1155,532
76,98,,SHORT,ಹೈದರಾಬಾದ್ ರಾಜ್ಯದ ತೆಲುಗು ಮಾತನಾಡುವ ಪ್ರದೇಶಗಳನ್ನು ಏನೆಂದು ರಾಜ್ಯದಲ್ಲಿ ವಿಲೀನಗೊಳಿಸಲಾಯಿತು?,ಹೈದರಾಬಾದ್‌ ರಾಜ್ಯದ ತೆಲುಗು ಮಾತನಾಡುವ ಪ್ರದೇಶಗಳನ್ನು ತೆಲುಗು ಮಾತನಾಡುವ ರಾಜ್ಯವಾದ ಆಂಧ್ರಪ್ರದೇಶದಲ್ಲಿ ಸೇರ್ಪಡೆಗೊಳಿಸಿ ಆಂಧ್ರಪ್ರದೇಶ ರಾಜ್ಯ ರಚಿಸಲಾಯಿತು.,ಆಂಧ್ರದಲ್ಲಿ,ಆಂಧ್ರದಲ್ಲಿ,0,0,0.0,0.1550387596899225,1155,542
77,100,,SHORT,1970ರಲ್ಲಿ ಉತ್ತರ ಪ್ರದೇಶದ ಮುಖ್ಯಮಂತ್ರಿಯಾಗಿ ಬಹುಗುಣ ಕಾಂಗ್ರೆಸ್ ಸರ್ಕಾರದಿಂದ ಯಾರು ಆರಿಸಲ್ಪಟ್ಟರು?,ನಾರಾಯಣ್ ದತ್ತ್ ತಿವಾರಿ.,ಹೇಮ್‌ವತಿ ನಂದನ್,ಹೇಮ್‌ವತಿ ನಂದನ್,0,0,0.0,0.45161290322580644,603,332
78,101,,SHORT,ಹರಿದ್ವಾರ ಪವಿತ್ರ ಕ್ಷೇತ್ರವು ಭಾರತದ ಯಾವ ನಗರದಲ್ಲಿದೆ?,ಉತ್ತರ ಪ್ರದೇಶ.,ಉತ್ತರಖಂಡ,ಉತ್ತರಖಂಡ,0,0,0.0,0.5263157894736842,603,321
79,103,,SHORT,ಅರೆ-ಅಧ್ಯಕ್ಷೀಯ ವ್ಯವಸ್ಥೆಯು ಯಾವಾಗ ಚರ್ಚೆ ನಡೆಸಿತು?,1977.,ರಹಮಾನ್,ರಹಮಾನ್,0,0,0.0,0.0,452,285
80,104,,SHORT,"ಜನರಲ್ ಝಿಯಾ ಉರ್ ರಹಮಾನ್ ಅವರು ಯಾವ ಪಕ್ಷದ ಸದಸ್ಯರಾಗಿದ್ದರು?
",BNP (ಬಾಂಗ್‌ಲಾದೇಶ ನ್ಯಾಷನಲಿಷ್ಟ್ ಪಾರ್ಟಿ),ಬಾಂಗ್ಲಾದೇಶ್ ನ್ಯಾಷನಲಿಷ್ಟ್ ಪಾರ್ಟಿ,ಬಾಂಗ್ಲಾದೇಶ್ ನ್ಯಾಷನಲಿಷ್ಟ್ ಪಾರ್ಟಿ,0,0,0.5714285714285715,0.9180327868852458,452,288
81,105,,SHORT,ಅಧ್ಯಕ್ಷರಾಗಿದ್ದ ಝಿಯಾ ಉರ್ ರಹಮಾನ್ ಅವರನ್ನು ಯಾವ ವರ್ಷ ಹತ್ಯೆ ಮಾಡಲಾಯಿತು?,1981 ಮೇ 30.,1981 ಮೇ 30,1981 ಮೇ 30,1,1,1.0,1.0,452,291
82,106,,SHORT,"ಬಾಂಗ್ಲಾದೇಶದಲ್ಲಿ ಖಾಸಗಿ ಸಂಸ್ಥೆಗಳನ್ನು ಹಾಗೂ ಪತ್ರಿಕೆಗಳನ್ನು ಯಾರು ಹುಟ್ಟು ಹಾಕಿದರು?
",ಸೇನಾ ಮುಖ್ಯಸ್ಥ ಜಿಯಾರ್ ರಹಮಾನ್.,ರಹಮಾನ್ ಮಲ್ಟಿಪಾರ್ಟಿ,ರಹಮಾನ್ ಮಲ್ಟಿಪಾರ್ಟಿ,0,0,0.3333333333333333,0.5853658536585366,452,292
83,107,,SHORT,"ಬಾಂಗ್ಲಾದೇಶದಲ್ಲಿ ಎರಡನೇ ಸಾರ್ವತ್ರಿಕ ಚುನಾವಣೆ ಯಾವ ವರ್ಷ ನಡೆಯಿತು?
",1979.,1979 ರಲ್ಲಿ,1979 ರಲ್ಲಿ,0,1,0.6666666666666666,0.6153846153846153,452,289
84,109,,SHORT,ಚಿಲ್ಲರೆ ವ್ಯಾಪಾರ ವಲಯವು ಕಳೆದ ಹಲವು ವರ್ಷಗಳಿಂದ ಯಾವ ಚಟುವಟಿಕೆಗಳಲ್ಲಿ ತೊಡಗಿದೆ?,"ಕಳೆದ ಹಲವು ವರ್ಷಗಳ ಅವಧಿಯಲ್ಲಿ, ಹೈದರಾಬಾದ್‌‌ನಗರವು ಚಿಲ್ಲರೆ ವ್ಯಾಪಾರ ವಲಯವು 'ಅಂತಾರಾಷ್ಟ್ರೀಯ ಬ್ರ್ಯಾಂಡ್‌ಗಳನ್ನು' ಪ್ರಾರಂಭಿಸುವುದರಲ್ಲಿ ತೊಡಗಿದೆ.",ವಾಣಿಜ್ಯ ಕೇಂದ್ರಿಕೃತ ಚಟುವಟಿಕೆ,ವಾಣಿಜ್ಯ ಕೇಂದ್ರಿಕೃತ ಚಟುವಟಿಕೆ,0,0,0.0,0.26277372262773724,743,370
85,110,,SHORT,ಹೈದರಾಬಾದ್‌ನಲ್ಲಿ ಏನು ವೇಗವಾಗಿ ಬೆಳೆಯುತ್ತಿದೆ?,ಹೈದರಾಬಾದ್‌‌ನಲ್ಲಿ ರಿಯಲ್ ಎಸ್ಟೇಟ್‌ಗಳು (Real Estates) ವೇಗವಾಗಿ ಬೆಳೆಯುತ್ತಿವೆ.,ಬೆಲೆಗಳ ಏರಿಕೆ,ಬೆಲೆಗಳ ಏರಿಕೆ,0,0,0.0,0.24657534246575347,743,360
86,112,,SHORT,ಹೈದರಬಾದ್ ನಗರವು ಯಾವ ರೀತಿಯ ಜಿಲ್ಲೆಗಳನ್ನು ಹೊಂದಿದೆ?,ಹೈದರಬಾದ್‌ ನಗರವು 'ಕೇಂದ್ರ ಜಿಲ್ಲೆ'ಗಳನ್ನು (Central Districts) ಹೊಂದಿದೆ.,ಮಲ್ಟಿಪಲ್ ಸೆಂಟ್ರಲ್ ಬ್ಯುಸಿನೆಸ್ ಡಿಸ್ಟ್ರಿಕ್ಟ್‌,ಮಲ್ಟಿಪಲ್ ಸೆಂಟ್ರಲ್ ಬ್ಯುಸಿನೆಸ್ ಡಿಸ್ಟ್ರಿಕ್ಟ್‌,0,0,0.0,0.3829787234042553,743,360
87,113,,SHORT,ಹೈದರಾಬಾದ್ ನಗರದಲ್ಲಿ ಹೆಚ್ಚಿನ ಸಂಖ್ಯೆಯಲ್ಲಿ ಏನನ್ನು ಅಭಿವೃದ್ಧಿಪಡಿಸಲಾಗುತ್ತಿದೆ?,ಹೈದರಾಬಾದ್‌ನಲ್ಲಿ ಹೆಚ್ಚಿನ ಸಂಖ್ಯೆಯಲ್ಲಿ 'ಮಲ್ಟಿಪಲ್ ಸೆಂಟ್ರಲ್ ಬ್ಯುಸಿನೆಸ್ ಡಿಸ್ಟ್ರಿಕ್ಟ್‌ಗಳನ್ನು' ಅಭಿವೃದ್ಧಿಪಡಿಸಲಾಗುತ್ತಿದೆ.,ಮೇಗಾ ಮಾಲ್,ಮೇಗಾ ಮಾಲ್,0,0,0.0,0.11009174311926605,743,367
88,114,,SHORT,"1990 ರಲ್ಲಿ, ಐಟಿ ಕ್ಷೇತ್ರ ಆಧಾರಿತ ಆರ್ಥಿಕಾಭಿವೃದ್ಧಿಯ ಪರಿಣಾಮವಾಗಿ, ಹೈದರಾಬಾದ್ ಯಾವ ಚಟುವಟಿಗೆಗಳಲ್ಲಿ  ಹೆಚ್ಚಿನ ಬೆಳವಣಿಗೆಯನ್ನು ದಾಖಲಿಸಿತು?",ರಿಯಲ್ ಎಸ್ಟೇಟ್‌ಗೆ.,ರಿಯಲ್ ಎಸ್ಟೇಟ್ ವ್ಯವಹಾರ,ರಿಯಲ್ ಎಸ್ಟೇಟ್ ವ್ಯವಹಾರ,0,0,0.4,0.7058823529411765,743,398
89,115,,SHORT,ಸರ್ಕಾರವು ವಾರ್ಷಿಕವಾಗಿ ಎಷ್ಟು ಪಾಸ್‌ಗಳನ್ನು ನೀಡುತ್ತಿತ್ತು?,200.,200 ಪಾಸು,200 ಪಾಸು,0,1,0.6666666666666666,0.6,582,326
90,116,,SHORT,ಯಾವ ರೈಲ್ವೆ ಸಂಪರ್ಕ ಕಾಶ್ಮೀರ ಕಣಿವೆಯ ಪ್ರವೇಶವನ್ನು ಸುಲಭಗೊಳಿಸಿತು?,ರಾವಲ್ಪಿಂಡಿ-ಶ್ರೀನಗರ ರೈಲ್ವೆ ಮಾರ್ಗ.,ಶ್ರೀನಗರ,ಶ್ರೀನಗರ,0,1,0.4,0.4,582,336
91,117,,SHORT,ಶ್ರೀನಗರದಲ್ಲಿ ಉಷ್ಣತೆಯು ಹೆಚ್ಚಾದಾಗ ನಿವಾಸಿಗಳು ಎಲ್ಲಿಗೆ ವಲಸೆ ಬಂದರು?,"ಶ್ರೀನಗರದಲ್ಲಿ ಉಷ್ಣತೆಯು ಹೆಚ್ಚಾದಾಗ, ನಿವಾಸಿಗಳು 'ಗುಲ್‌ಮಾರ್ಗ್‌ಗೆ' ವಲಸೆ ಬಂದರು.",ಗುಲ್‌ಮಾರ್ಗ್‌,ಗುಲ್‌ಮಾರ್ಗ್‌,0,1,0.0,0.3287671232876712,582,334
92,118,,SHORT,ಯಾವ ಶತಮಾನದಲ್ಲಿ ಕಾಶ್ಮೀರವು ತನ್ನ ಹವಾಮಾನದ ಕಾರಣದಿಂದ ಜನಪ್ರಿಯ ಪ್ರವಾಸಿ ತಾಣವೆಂದು ಕರೆಯಲ್ಪಟ್ಟಿತು?,19ನೇ ಶತಮಾನ.,19ನೇ ಶತಮಾನ,19ನೇ ಶತಮಾನ,1,1,1.0,1.0,582,343
93,119,,SHORT,ಕಾಶ್ಮೀರದ ಪ್ರಸಿದ್ಧ ಜಾಗದ ಹೆಸರೇನು?,ಗುಲ್‌ಮಾರ್ಗ್‌ಗಳು (Gulmarg).,ಶ್ರೀನಗರ,ಶ್ರೀನಗರ,0,0,0.0,0.20689655172413793,582,324
94,120,,SHORT,"ಶ್ರೀನಗರದಲ್ಲಿ ಆಟಗಳ ಸಂಖ್ಯೆಯಲ್ಲಿ ಇಳಿಮುಖವಾಗಲು ಕಾರಣವೇನು?
","ಶ್ರೀನಗರದಲ್ಲಿ ಆಟಗಳ ಸಂಖ್ಯೆಯಲ್ಲಿ ಇಳಿಮುಖವಾಗಲು ಕಾರಣವೆಂದರೆ, 19ನೇ ಶತಮಾನದ ಅಂತ್ಯದ ವೇಳೆಗೆ, ಶ್ರೀನಗರದ ಜನರು ತಮ್ಮ ಜೀವನಶೈಲಿಯೊಂದಿಗೆ ಬದಲಾಗಿದ್ದರು. ಅವರು ಬ್ರಿಟಿಷ್‌ರೊಂದಿಗೆ ವಲಸೆ ಹೋದರು, ಅವರು ತಮ್ಮ",ತಾಪಮಾನವು ಹೆಚ್ಚಾದಾಗ,ತಾಪಮಾನವು ಹೆಚ್ಚಾದಾಗ,0,0,0.0,0.16867469879518074,582,328
95,121,,SHORT,ಕಾಶ್ಮೀರದ ಗುಲ್ ಮಾರ್ಗ್ ಪ್ರದೇಶವು ಯಾರ ಆಳ್ವಿಕೆಯಲ್ಲಿ ಸುಂದರವಾದ ಗಿರಿಧಾಮವಾಗಿತ್ತು?,ಬ್ರಿಟಿಷ್ ಆಳ್ವಿಕೆಯಲ್ಲಿ.,ಬ್ರಿಟಿಷ್,ಬ್ರಿಟಿಷ್,0,1,0.6666666666666666,0.5714285714285715,582,337
96,122,,SHORT,"ಬ್ರಿಟಿಶ್ ಈಸ್ಟ್ ಇಂಡಿಯಾ ಕಂಪನಿಯನ್ನು ಯಾವ ನದಿಯ ಪ್ರದೇಶದಲ್ಲಿ ಸ್ಥಾಪಿಸಲಾಯಿತು?
",ಗಂಗಾ ನದಿಯ ಸಮತಲದಲ್ಲಿ.,ಗಂಗಾ ನದಿ,ಗಂಗಾ ನದಿ,0,1,0.4,0.5833333333333334,1101,519
97,123,,SHORT,"1921 ರಲ್ಲಿ ಲೆಫ್ಟಿನೆಂಟ್ ಗವರ್ನರ್ ಹುದ್ದೆಯನ್ನು ಏನೆಂದು ಮರುನಾಮಕರಣ ಮಾಡಲಾಯಿತು?
",1921 ರಲ್ಲಿ ಲೆಫ್ಟಿನೆಂಟ್ ಗವರ್ನರ್ ಹುದ್ದೆಯನ್ನು ಗೌವರ್ನರ್ ಎಂದು ಮರುನಾಮಕರಣ ಮಾಡಲಾಯಿತು.,ಉತ್ತರ-ಪಶ್ಚಿಮದ ಲೆಫ್ ಟಿನೆಂಟ್ ಗೌವರ್ನರ್,ಉತ್ತರ-ಪಶ್ಚಿಮದ ಲೆಫ್ ಟಿನೆಂಟ್ ಗೌವರ್ನರ್,0,0,0.14285714285714285,0.5252525252525252,1101,526
98,124,,SHORT,"ಯಾವ ವರ್ಷದಲ್ಲಿ ಬೆಂಗಾಲ್ ಸರ್ಕಾರವನ್ನು ಎರಡು ಭಾಗ ಮಾಡಲಾಯಿತು?
",1833.,1833,1833,1,1,1.0,1.0,1101,512
99,125,,SHORT,ಆಗ್ರಾವನ್ನು ಏನೆಂದು ಮರುನಾಮಕರಣ ಮಾಡಲಾಯಿತು?,"1935 ರಲ್ಲಿ, ಇದನ್ನು 'ಕುಂಠಿತ' (United Provinces) ಎಂದು ಮರುನಾಮಕರಣ ಮಾಡಲಾಯಿತು.",ಉತ್ತರ-ಪಶ್ಚಿಮಗಳ ನಾಡೆಂದು,ಉತ್ತರ-ಪಶ್ಚಿಮಗಳ ನಾಡೆಂದು,0,0,0.0,0.33333333333333337,1101,512
100,126,,SHORT,ಯುನೈಟೆಡ್ ಸ್ಟೇಟ್ಸ್ ಅನ್ನು ಉತ್ತರ ಪ್ರದೇಶ ಎಂದು ಬದಲಾಯಿಸಿದ ವರ್ಷ ಯಾವುದು?,1935.,1921,1921,0,0,0.0,0.5,1101,517
101,127,,SHORT,"ನೆಹರುರವರ ಪ್ರಕಾರ  ಪ್ರಜಾಪ್ರಭುತ್ವ ಮತ್ತು ಫ್ಯಾಸಿಸಂ ನಡುವೆ, ನಾವು ಯಾವುದಕ್ಕೆ ಹೆಚ್ಚಿನ ಪ್ರಾಶಸ್ತ್ಯ ನೀಡಬೇಕು?",ಪ್ರಜಾಪ್ರಭುತ್ವಕ್ಕೆ.,"ಸಂಘರ್ಷದಲ್ಲಿ,","ಸಂಘರ್ಷದಲ್ಲಿ,",0,0,0.0,0.21428571428571427,1138,517
102,129,,SHORT,ನೆಹರು ಅವರು ಕಾಂಗ್ರೆಸ್ ಪಕ್ಷದ  ಬೇಡಿಕೆಗಳನ್ನು ಯಾರಿಗೆ ಸಲ್ಲಿಸಿದರು?,ನೆಹರು ಅವರು ಲೆನ್ಲಿತ್‌ಗೊವ್‌ಗೆ ಸಲ್ಲಿಸಿದರು.,ಲೆನ್ಲಿತ್ಗೋವ,ಲೆನ್ಲಿತ್ಗೋವ,0,0,0.0,0.43478260869565216,1138,502
103,130,,SHORT,ವಿಶ್ವದಾದ್ಯಂತ ಮಕ್ಕಳ ದಿನಾಚರಣೆಯನ್ನು ಯಾರ ಹುಟ್ಟು ಹಬ್ಬದಂದು ಆಚರಿಸಲಾಗುತ್ತಿದೆ ?,"1959.
ವಿವರಣೆ:
1959 ರಲ್ಲಿ, ವಿಶ್ವಸಂಸ್ಥೆಯ ಸಾಮಾನ್ಯ ಅಸೆಂಬ್ಲಿಯು 20 ನವೆಂಬರ್‌ಗೆ ಮಕ್ಕಳ ದಿನಾಚರಣೆಯನ್ನು ಆಚರಿಸಲು ನಿರ್ಧರಿಸಿತು.
1959 ರಲ್ಲಿ, ವಿಶ್ವಸಂಸ್ಥ",ನೆಹರು,ನೆಹರು,0,0,0.0,0.06666666666666667,1138,509
104,131,,SHORT,2 ನೇ ಮಹಾಯುದ್ಧ ಆರಂಭದಲ್ಲಿ ನೆಹರು ಯಾವ ದೇಶಕ್ಕೆ ಭೇಟಿ ನೀಡಿದ್ದರು?,ಚೀನಾ.,ಚೀನಾಕ್ಕೆ,ಚೀನಾಕ್ಕೆ,0,1,0.0,0.6666666666666666,1138,504
105,132,,SHORT,"2 ನೇ ಮಹಾಯುದ್ಧ ಆರಂಭವಾದಾಗ ಚುನಾಯಿತ ಭಾರತೀಯ ಪ್ರತಿನಿಧಿಗಳೊಂದಿಗೆ ಸಮಾಲೋಚಿಸದೆ, ಭಾರತವು ಬ್ರಿಟನ್‌ನ ಬದಿಯಲ್ಲಿ ಹೋರಾಡುತ್ತದೆ ಎಂದು ನಿರ್ಧರಿಸಿದವರು ಯಾರು?",ವೈಸ್ರಾಯ್ ಲಿನ್ಲಿತ್‌ಗೊವ್‌,ನೆಹರು,ನೆಹರು,0,0,0.0,0.14814814814814814,1138,533
106,133,,SHORT,ಷರತ್ತಿನ ಅನ್ವಯ ಕಾಂಗ್ರೆಸ್ ಪಕ್ಷವು ಸಂವಿಧಾನ ರಚನೆಗೆ ಯಾವ ಸೌಲಭ್ಯವನ್ನು ಒದಗಿಸಬೇಕೆಂದು ಬ್ರಿಟಿಷರಲ್ಲಿ ಕೇಳಿಕೊಂಡಿತು?,ಭಾರತೀಯ ಸಂವಿಧಾನ ಸಭೆ.,ಸಂವಿಧಾನ ಸಭೆಯನ್ನು ರಚಿಸಲು,ಸಂವಿಧಾನ ಸಭೆಯನ್ನು ರಚಿಸಲು,0,0,0.3333333333333333,0.6486486486486486,1138,522
107,134,,SHORT,ಹೈದರಾಬಾದ್ ನ ಅಧಿಕೃತ ಭಾಷೆ ಯಾವುದು?,ಹೈದರಾಬಾದ್‌ನ ಅಧಿಕೃತ ಭಾಷೆಯು ಉರ್ದು.,ತೆಲುಗು,ತೆಲುಗು,0,0,0.0,0.23529411764705882,701,376
108,135,,SHORT,ಹೈದರಾಬಾದ್‌‌ ನಗರದಲ್ಲಿ ಮಾತನಾಡುವ ಪ್ರಮುಖ ಭಾಷೆಗಳು ಯಾವುದು? ,"1. ತೆಲುಗು
2. ಉರ್ದು
3. ಇಂಗ್ಲಿಷ್",ತೆಲುಗು ಮತ್ತು ಉರ್ದು,ತೆಲುಗು ಮತ್ತು ಉರ್ದು,0,0,0.4444444444444444,0.631578947368421,701,383
109,136,,SHORT,ಸಿಕಂದರಾಬಾದ್ ಪ್ರದೇಶದ ಅತ್ಯಂತ ಜನಪ್ರಿಯ ಚರ್ಚು ಯಾವುದು?,ಸಿಕಂದರಾಬಾದ್‌ನಲ್ಲಿ ಅಬಿಡ್‌ಸ್‌ನ ಚರ್ಚ್‌ಗಳು ಅತ್ಯಂತ ಜನಪ್ರಿಯವಾಗಿವೆ.,ಅಬಿಡ್ಸ್,ಅಬಿಡ್ಸ್,0,0,0.0,0.22580645161290322,701,379
110,138,,SHORT,ಯಾವ ನಗರವು ಅತಿ ಹೆಚ್ಚು ಜನಸಂಖ್ಯೆಯನ್ನು ಹೊಂದಿದೆ?,ಮುಂಬೈ.,ಹೈದರಾಬಾದ್‌‌ನಗರದ,ಹೈದರಾಬಾದ್‌‌ನಗರದ,0,0,0.0,0.2,701,373
